Outs,1B,2B,3B,RunEnv_,wOBA,RE,count,State,,,,,
0,1,1,0,4.75,0.28,1.8235,17,20,,,,,
0,1,1,0,4,0.42,1.75,8,20,,,,,
0,1,1,0,4.75,0.26,2,2,20,,,,,
0,1,1,0,4.75,0.31,1.6525,141,20,,,,,
0,1,1,0,4.25,0.33,1.3398,835,20,,,,,
0,1,1,0,5,0.37,2.2667,31,20,,,,,
0,1,1,0,4.5,0.4,1.2821,40,20,,,,,
0,1,1,0,5,0.35,1.45,60,20,,,,,
0,1,1,0,4.75,0.35,1.6144,155,20,,,,,
0,1,1,0,5,0.33,1.9167,60,20,,,,,
0,1,1,0,4.5,0.41,1,11,20,,,,,
0,1,1,0,4.75,0.33,1.385,203,20,,,,,
0,1,1,0,4.5,0.42,1,4,20,,,,,
0,1,1,0,4,0.41,0,1,20,,,,,
0,1,1,0,4.5,0.26,1.6667,12,20,,,,,
0,1,1,0,4.25,0.38,1.5482,168,20,,,,,
0,1,1,0,4.5,0.38,1.5625,131,20,,,,,
0,1,1,0,4,0.29,1.2215,291,20,,,,,
0,1,1,0,3.75,0.37,1.8462,13,20,,,,,
0,1,1,0,4,0.35,1.3961,415,20,,,,,
1,1,1,1,3.75,0.39,2,1,21,,,,,
1,1,1,1,4.5,0.36,1.9112,217,21,,,,,
1,1,1,1,4.5,0.38,1.8158,77,21,,,,,
1,1,1,1,4.25,0.32,1.4023,723,21,,,,,
1,1,1,1,4.75,0.38,1.4865,37,21,,,,,
1,1,1,1,4,0.27,0.9423,53,21,,,,,
1,1,1,1,4.5,0.35,1.6172,309,21,,,,,
1,1,1,1,4.25,0.36,1.8255,217,21,,,,,
1,1,1,1,4.25,0.38,1.7895,59,21,,,,,
1,1,1,1,4.5,0.37,1.8304,116,21,,,,,
1,1,1,1,4.75,0.26,0,2,21,,,,,
1,1,1,1,4.25,0.31,1.498,523,21,,,,,
1,1,1,1,4,0.28,1.5647,86,21,,,,,
1,1,1,1,4.5,0.39,1.8148,27,21,,,,,
1,1,1,1,4,0.37,1.5114,89,21,,,,,
1,1,1,1,4,0.34,1.5221,373,21,,,,,
1,1,1,1,4.75,0.31,1.6917,122,21,,,,,
1,1,1,1,4,0.32,1.5397,532,21,,,,,
1,1,1,1,4.5,0.42,2,1,21,,,,,
1,1,1,1,4.75,0.41,3.25,4,21,,,,,
1,1,1,1,4.75,0.3,1.5909,68,21,,,,,
1,1,1,1,4,0.39,1.5263,20,21,,,,,
1,1,1,1,4.75,0.33,1.8447,163,21,,,,,
1,1,1,1,4,0.25,0,1,21,,,,,
1,1,1,1,5,0.38,2.375,8,21,,,,,
1,1,1,1,4.5,0.41,2.25,4,21,,,,,
1,1,1,1,4.5,0.26,2,9,21,,,,,
1,1,1,1,4.75,0.32,1.6286,141,21,,,,,
1,1,1,1,4.5,0.4,1.5455,11,21,,,,,
1,1,1,1,4.5,0.3,1.4646,236,21,,,,,
1,1,1,1,4.5,0.28,1.1343,69,21,,,,,
1,1,1,1,5,0.37,1.5455,11,21,,,,,
1,1,1,1,4,0.29,1.2676,217,21,,,,,
1,1,1,1,4.75,0.29,1.5814,44,21,,,,,
1,1,1,1,5,0.34,1.8611,36,21,,,,,
1,1,1,1,5,0.28,0.8,5,21,,,,,
1,1,1,1,5,0.33,1.1569,53,21,,,,,
1,1,1,1,4,0.4,1.5,6,21,,,,,
1,1,1,1,3.75,0.36,1.5556,19,21,,,,,
1,1,1,1,3.75,0.27,1,3,21,,,,,
1,1,1,1,4.25,0.41,2,9,21,,,,,
1,1,1,1,5,0.39,1.5,2,21,,,,,
1,1,1,1,4.75,0.4,2.25,4,21,,,,,
1,1,1,1,3.75,0.34,1.3,20,21,,,,,
1,1,1,1,4.75,0.28,1.1667,6,21,,,,,
1,1,1,1,4.5,0.31,1.4062,394,21,,,,,
1,1,1,1,5,0.31,1.9412,18,21,,,,,
1,1,1,1,5,0.32,1.5818,55,21,,,,,
1,1,1,1,5,0.35,1.7021,47,21,,,,,
1,1,1,1,4.75,0.27,1.5556,9,21,,,,,
1,1,1,1,3.75,0.29,1.1667,12,21,,,,,
1,1,1,1,3.75,0.3,1.24,25,21,,,,,
1,1,1,1,4,0.36,1.3427,144,21,,,,,
1,1,1,1,4.25,0.29,1.3723,191,21,,,,,
1,1,1,1,3.75,0.26,0.5,2,21,,,,,
1,1,1,1,3.75,0.31,1.4615,41,21,,,,,
1,1,1,1,4.25,0.28,0.9873,81,21,,,,,
1,1,1,1,5,0.36,1.2703,38,21,,,,,
1,1,1,1,3.75,0.33,1.6538,26,21,,,,,
1,1,1,1,4.75,0.34,1.4077,131,21,,,,,
1,1,1,1,4.5,0.34,1.6631,383,21,,,,,
1,1,1,1,4.25,0.42,2,3,21,,,,,
1,1,1,1,4.25,0.35,1.4721,386,21,,,,,
1,1,1,1,3.75,0.35,1.5238,21,21,,,,,
1,1,1,1,4,0.33,1.5445,471,21,,,,,
1,1,1,1,4.25,0.27,1.381,42,21,,,,,
1,1,1,1,4.25,0.4,1.4545,11,21,,,,,
1,1,1,1,4,0.38,1.7955,46,21,,,,,
1,1,1,1,5,0.3,1.2632,19,21,,,,,
1,1,1,1,3.75,0.37,2,2,21,,,,,
1,1,1,1,4.25,0.34,1.3988,501,21,,,,,
1,1,1,1,5,0.4,5,1,21,,,,,
1,1,1,1,4.5,0.33,1.5917,543,21,,,,,
1,1,1,1,4.5,0.27,1,20,21,,,,,
1,1,1,1,4.25,0.33,1.5313,592,21,,,,,
1,1,1,1,3.75,0.28,1.1111,9,21,,,,,
1,1,1,1,4,0.42,2,2,21,,,,,
1,1,1,1,4.75,0.36,1.7826,69,21,,,,,
1,1,1,1,5,0.27,2,1,21,,,,,
1,1,1,1,3.75,0.32,1.5897,40,21,,,,,
1,1,1,1,4.75,0.39,2.375,8,21,,,,,
1,1,1,1,4.5,0.29,1.2797,146,21,,,,,
1,1,1,1,4,0.35,1.6035,233,21,,,,,
1,1,1,1,4.25,0.3,1.4868,313,21,,,,,
1,1,1,1,4,0.31,1.5059,435,21,,,,,
1,1,1,1,4,0.26,0.6429,14,21,,,,,
1,1,1,1,4.5,0.32,1.4943,544,21,,,,,
1,1,1,1,4.25,0.37,1.5217,143,21,,,,,
1,1,1,1,5,0.29,1,1,21,,,,,
1,1,1,1,4.75,0.35,1.5833,97,21,,,,,
1,1,1,1,4.75,0.37,1.8571,42,21,,,,,
1,1,1,1,4.25,0.39,1.9375,32,21,,,,,
1,1,1,1,4,0.3,1.5841,323,21,,,,,
1,1,1,1,4.25,0.26,0.9,10,21,,,,,
0,1,0,1,4.5,0.3,1.8257,110,22,,,,,
0,1,0,1,4,0.3,1.5065,158,22,,,,,
0,1,0,1,5,0.37,1.625,8,22,,,,,
0,1,0,1,3.75,0.29,1.25,12,22,,,,,
0,1,0,1,4,0.4,2,4,22,,,,,
0,1,0,1,4.5,0.26,3.3333,3,22,,,,,
0,1,0,1,4,0.27,1.16,25,22,,,,,
0,1,0,1,4.75,0.34,2.3239,72,22,,,,,
0,1,0,1,4.5,0.4,2.3846,13,22,,,,,
0,1,0,1,4.75,0.41,2.3333,3,22,,,,,
0,1,0,1,4.5,0.41,2.2222,9,22,,,,,
0,1,0,1,4.25,0.36,1.8343,176,22,,,,,
0,1,0,1,4.5,0.32,1.6748,252,22,,,,,
0,1,0,1,4.25,0.38,1.7761,68,22,,,,,
0,1,0,1,3.75,0.3,1.6875,17,22,,,,,
0,1,0,1,4.5,0.29,1.8367,50,22,,,,,
0,1,0,1,4.75,0.28,1.9167,12,22,,,,,
0,1,0,1,4.5,0.35,1.8974,196,22,,,,,
0,1,0,1,5,0.32,2.2174,23,22,,,,,
0,1,0,1,4,0.36,1.84,102,22,,,,,
0,1,0,1,3.75,0.31,1.1429,14,22,,,,,
0,1,0,1,4.75,0.3,1.4091,22,22,,,,,
0,1,0,1,4.75,0.37,2.1724,30,22,,,,,
0,1,0,1,5,0.29,3,1,22,,,,,
0,1,0,1,5,0.3,2.1111,9,22,,,,,
0,1,0,1,3.75,0.39,1,2,22,,,,,
0,1,0,1,4.25,0.37,2.0522,115,22,,,,,
0,1,0,1,4.75,0.36,1.9048,43,22,,,,,
0,1,0,1,4,0.39,1.9143,37,22,,,,,
0,1,0,1,4.75,0.35,1.8431,51,22,,,,,
0,1,0,1,5,0.4,1,1,22,,,,,
0,1,0,1,4,0.32,1.4185,230,22,,,,,
0,1,0,1,4.5,0.37,1.9213,90,22,,,,,
0,1,0,1,4.25,0.4,2.1,10,22,,,,,
0,1,0,1,4.25,0.33,1.7828,295,22,,,,,
0,1,0,1,4.75,0.38,1.7037,27,22,,,,,
0,1,0,1,4.75,0.39,1.5,2,22,,,,,
0,1,0,1,4,0.34,1.6205,201,22,,,,,
0,1,0,1,4.75,0.33,1.6818,88,22,,,,,
0,1,0,1,4.75,0.4,1.8333,6,22,,,,,
0,1,0,1,3.75,0.32,1.5833,24,22,,,,,
0,1,0,1,3.75,0.37,1,5,22,,,,,
0,1,0,1,4.75,0.31,1.9833,61,22,,,,,
0,1,0,1,4,0.35,1.9225,144,22,,,,,
0,1,0,1,3.75,0.35,1.7,10,22,,,,,
0,1,0,1,4.5,0.27,2.1176,17,22,,,,,
0,1,0,1,5,0.38,1.2857,7,22,,,,,
0,1,0,1,3.75,0.38,1.3333,3,22,,,,,
0,1,0,1,4,0.33,1.6371,251,22,,,,,
0,1,0,1,4,0.29,1.7474,96,22,,,,,
0,1,0,1,3.75,0.34,1.85,20,22,,,,,
0,1,0,1,4.5,0.36,1.8725,152,22,,,,,
0,1,0,1,4.5,0.31,1.593,173,22,,,,,
0,1,0,1,4.5,0.38,2.0208,48,22,,,,,
0,1,0,1,4.75,0.32,1.6486,74,22,,,,,
0,1,0,1,5,0.34,1.8824,17,22,,,,,
0,1,0,1,4.5,0.34,1.8551,210,22,,,,,
0,1,0,1,4.25,0.26,0.3333,3,22,,,,,
0,1,0,1,4,0.37,2,93,22,,,,,
0,1,0,1,4.25,0.28,1.2162,37,22,,,,,
0,1,0,1,4.25,0.31,1.5473,245,22,,,,,
0,1,0,1,4.25,0.32,1.8438,337,22,,,,,
0,1,0,1,5,0.33,1.8,25,22,,,,,
0,1,0,1,4,0.26,2,6,22,,,,,
0,1,0,1,4.75,0.27,1,3,22,,,,,
0,1,0,1,4,0.38,1.791,68,22,,,,,
0,1,0,1,3.75,0.28,3,2,22,,,,,
0,1,0,1,4.5,0.39,2.3438,33,22,,,,,
0,1,0,1,3.75,0.36,1.9167,12,22,,,,,
0,1,0,1,4.25,0.34,1.7398,324,22,,,,,
0,1,0,1,4.5,0.42,1,1,22,,,,,
0,1,0,1,4.25,0.27,1.2174,23,22,,,,,
0,1,0,1,4.25,0.39,1.814,44,22,,,,,
0,1,0,1,5,0.36,1.8,10,22,,,,,
0,1,0,1,4.25,0.3,1.6433,159,22,,,,,
0,1,0,1,4,0.31,1.6684,198,22,,,,,
0,1,0,1,4.5,0.33,1.7906,238,22,,,,,
0,1,0,1,4.25,0.29,1.4744,79,22,,,,,
0,1,0,1,4.25,0.35,1.8401,276,22,,,,,
0,1,0,1,5,0.31,1.3333,6,22,,,,,
0,1,0,1,3.75,0.4,4,1,22,,,,,
0,1,0,1,4,0.41,1,1,22,,,,,
0,1,0,1,5,0.35,2.0345,29,22,,,,,
0,1,0,1,4,0.25,1.5,2,22,,,,,
0,1,0,1,3.75,0.33,1.1,20,22,,,,,
0,1,0,1,4.75,0.29,2.7692,13,22,,,,,
0,1,0,1,4,0.28,1.6522,46,22,,,,,
0,1,0,1,4.25,0.41,2.1429,7,22,,,,,
0,1,0,1,4.5,0.28,1.4286,22,22,,,,,
0,0,1,1,4.75,0.3,2.1667,14,23,,,,,
0,0,1,1,3.75,0.3,1.7143,7,23,,,,,
0,0,1,1,4.75,0.32,1.7647,68,23,,,,,
0,0,1,1,4.25,0.32,2.0405,249,23,,,,,
0,0,1,1,4.75,0.4,3.75,4,23,,,,,
0,0,1,1,3.75,0.34,1.6923,13,23,,,,,
0,0,1,1,4,0.3,1.8925,94,23,,,,,
0,0,1,1,3.75,0.39,2,3,23,,,,,
0,0,1,1,4.5,0.41,3,6,23,,,,,
0,0,1,1,4,0.38,1.925,41,23,,,,,
0,0,1,1,4.5,0.39,2.3571,14,23,,,,,
0,0,1,1,5,0.39,1.3333,3,23,,,,,
0,0,1,1,4.5,0.31,2.1739,141,23,,,,,
0,0,1,1,4.75,0.34,2.0426,48,23,,,,,
0,0,1,1,4.75,0.26,0,1,23,,,,,
0,0,1,1,4,0.39,2,14,23,,,,,
0,0,1,1,3.75,0.29,1,7,23,,,,,
0,0,1,1,4,0.37,2.1579,38,23,,,,,
0,0,1,1,3.75,0.37,5,1,23,,,,,
0,0,1,1,5,0.32,2.5263,19,23,,,,,
0,0,1,1,4.25,0.36,2.2596,105,23,,,,,
0,0,1,1,4,0.36,1.8028,73,23,,,,,
0,0,1,1,4,0.34,1.832,127,23,,,,,
0,0,1,1,4.25,0.31,1.8774,157,23,,,,,
0,0,1,1,4.75,0.31,2.125,32,23,,,,,
0,0,1,1,4.5,0.4,2.2,5,23,,,,,
0,0,1,1,3.75,0.27,1,2,23,,,,,
0,0,1,1,4.25,0.37,2.0704,72,23,,,,,
0,0,1,1,4.5,0.33,2.0865,187,23,,,,,
0,0,1,1,3.75,0.35,1.5,11,23,,,,,
0,0,1,1,4.5,0.27,2.5714,7,23,,,,,
0,0,1,1,4.75,0.29,1.8571,14,23,,,,,
0,0,1,1,5,0.29,3,1,23,,,,,
0,0,1,1,4.25,0.28,1.8621,29,23,,,,,
0,0,1,1,4.25,0.3,1.8487,121,23,,,,,
0,0,1,1,5,0.31,2.4,10,23,,,,,
0,0,1,1,3.75,0.32,1.9375,16,23,,,,,
0,0,1,1,4.75,0.35,2.2,40,23,,,,,
0,0,1,1,5,0.38,2.5,4,23,,,,,
0,0,1,1,4,0.4,1,2,23,,,,,
0,0,1,1,4.25,0.39,2.2667,30,23,,,,,
0,0,1,1,4.25,0.4,2.2,10,23,,,,,
0,0,1,1,4.25,0.41,2.4286,7,23,,,,,
0,0,1,1,4.5,0.26,0,1,23,,,,,
0,0,1,1,4.75,0.36,1.6957,25,23,,,,,
0,0,1,1,5,0.35,2.4667,15,23,,,,,
0,0,1,1,5,0.33,1.6818,22,23,,,,,
0,0,1,1,4.75,0.41,1,1,23,,,,,
0,0,1,1,4.5,0.28,1.8125,16,23,,,,,
0,0,1,1,4.25,0.29,2.2603,73,23,,,,,
0,0,1,1,3.75,0.28,1.6667,3,23,,,,,
0,0,1,1,4.25,0.35,2.0411,147,23,,,,,
0,0,1,1,4,0.35,1.8476,107,23,,,,,
0,0,1,1,4,0.26,1.75,4,23,,,,,
0,0,1,1,4.5,0.36,1.9405,85,23,,,,,
0,0,1,1,4,0.31,1.8487,154,23,,,,,
0,0,1,1,4.75,0.37,1.5556,18,23,,,,,
0,0,1,1,4.25,0.26,2,3,23,,,,,
0,0,1,1,4.75,0.38,2.7619,21,23,,,,,
0,0,1,1,4.5,0.32,1.9891,185,23,,,,,
0,0,1,1,4.5,0.34,2.1056,150,23,,,,,
0,0,1,1,4.5,0.3,1.8571,84,23,,,,,
0,0,1,1,3.75,0.33,1.7333,15,23,,,,,
0,0,1,1,5,0.36,2.0769,13,23,,,,,
0,0,1,1,4.5,0.38,2.1622,37,23,,,,,
0,0,1,1,4.5,0.37,2.0182,55,23,,,,,
0,0,1,1,4.5,0.25,0,1,23,,,,,
0,0,1,1,4.75,0.27,0.5,2,23,,,,,
0,0,1,1,5,0.4,2,1,23,,,,,
0,0,1,1,4,0.32,1.8299,195,23,,,,,
0,0,1,1,4,0.27,1.72,25,23,,,,,
0,0,1,1,4,0.28,1.7813,32,23,,,,,
0,0,1,1,4.25,0.38,2.0811,37,23,,,,,
0,0,1,1,3.75,0.36,1.5,6,23,,,,,
0,0,1,1,4.5,0.29,2.4615,40,23,,,,,
0,0,1,1,4.25,0.27,1.6,15,23,,,,,
0,0,1,1,5,0.3,2.5,8,23,,,,,
0,0,1,1,3.75,0.31,1.8889,9,23,,,,,
0,0,1,1,5,0.28,3,1,23,,,,,
0,0,1,1,4.75,0.28,1.3333,3,23,,,,,
0,0,1,1,4.5,0.35,1.976,126,23,,,,,
0,0,1,1,5,0.37,1.1,10,23,,,,,
0,0,1,1,4.75,0.39,1.75,4,23,,,,,
0,0,1,1,4,0.33,2.027,151,23,,,,,
0,0,1,1,4.25,0.33,1.9078,217,23,,,,,
0,0,1,1,5,0.34,1.9286,14,23,,,,,
0,0,1,1,3.75,0.26,1.5,2,23,,,,,
0,0,1,1,4.75,0.33,2.0656,61,23,,,,,
0,0,1,1,4,0.29,1.7077,66,23,,,,,
0,0,1,1,4.25,0.34,1.8579,192,23,,,,,
0,0,1,1,3.75,0.4,1,1,23,,,,,
0,1,1,1,5,0.34,2.1765,18,24,,,,,
0,1,1,1,5,0.37,2.4545,11,24,,,,,
0,1,1,1,4,0.34,2.3675,124,24,,,,,
0,1,1,1,5,0.38,1.5,5,24,,,,,
0,1,1,1,4.5,0.3,2.101,101,24,,,,,
0,1,1,1,4.25,0.39,1.8824,17,24,,,,,
0,1,1,1,4,0.39,2,5,24,,,,,
0,1,1,1,4,0.32,2.1005,201,24,,,,,
0,1,1,1,4.5,0.4,3.2,5,24,,,,,
0,1,1,1,4,0.38,1.7647,18,24,,,,,
0,1,1,1,4,0.4,4,1,24,,,,,
0,1,1,1,3.75,0.32,2.3125,16,24,,,,,
0,1,1,1,4,0.33,2.1813,191,24,,,,,
0,1,1,1,4.5,0.31,2.3146,184,24,,,,,
0,1,1,1,4.75,0.34,2.9524,42,24,,,,,
0,1,1,1,4.5,0.28,1.8261,23,24,,,,,
0,1,1,1,3.75,0.31,2.4545,12,24,,,,,
0,1,1,1,4.75,0.37,2.3158,19,24,,,,,
0,1,1,1,4.75,0.39,1.4,5,24,,,,,
0,1,1,1,4,0.35,2.0098,107,24,,,,,
0,1,1,1,4.75,0.26,5,1,24,,,,,
0,1,1,1,5,0.28,6,1,24,,,,,
0,1,1,1,4.25,0.38,2.186,45,24,,,,,
0,1,1,1,4.25,0.33,2.3387,255,24,,,,,
0,1,1,1,3.75,0.35,1.6154,13,24,,,,,
0,1,1,1,4.5,0.39,2.619,21,24,,,,,
0,1,1,1,3.75,0.3,2.1429,7,24,,,,,
0,1,1,1,4.5,0.33,2.2944,222,24,,,,,
0,1,1,1,5,0.35,2.5,14,24,,,,,
0,1,1,1,4.5,0.26,0,1,24,,,,,
0,1,1,1,4.75,0.3,2.5862,29,24,,,,,
0,1,1,1,4,0.31,1.8767,151,24,,,,,
0,1,1,1,4,0.26,1.8333,6,24,,,,,
0,1,1,1,4.5,0.32,2.4093,223,24,,,,,
0,1,1,1,4.75,0.38,1.875,16,24,,,,,
0,1,1,1,4.5,0.36,2.5455,102,24,,,,,
0,1,1,1,5,0.36,2.6,15,24,,,,,
0,1,1,1,4.25,0.34,2.5095,220,24,,,,,
0,1,1,1,3.75,0.33,1.7143,8,24,,,,,
0,1,1,1,4.25,0.31,2.1024,209,24,,,,,
0,1,1,1,5,0.29,3.25,4,24,,,,,
0,1,1,1,4.25,0.29,2.2192,74,24,,,,,
0,1,1,1,4.75,0.31,2.14,51,24,,,,,
0,1,1,1,4.75,0.36,2.6111,37,24,,,,,
0,1,1,1,4.75,0.33,2.0364,61,24,,,,,
0,1,1,1,4.5,0.37,2.1636,56,24,,,,,
0,1,1,1,5,0.39,2,1,24,,,,,
0,1,1,1,4.75,0.29,2.2941,17,24,,,,,
0,1,1,1,4.5,0.41,1,1,24,,,,,
0,1,1,1,3.75,0.34,2,8,24,,,,,
0,1,1,1,4.5,0.38,2.1613,31,24,,,,,
0,1,1,1,5,0.32,2.303,33,24,,,,,
0,1,1,1,4,0.42,4,2,24,,,,,
0,1,1,1,4.25,0.28,2.08,25,24,,,,,
0,1,1,1,4,0.27,2.5294,17,24,,,,,
0,1,1,1,4.25,0.35,1.9872,158,24,,,,,
0,1,1,1,5,0.3,1.8571,7,24,,,,,
0,1,1,1,4.25,0.36,2.2906,117,24,,,,,
0,1,1,1,3.75,0.28,3,1,24,,,,,
0,1,1,1,3.75,0.39,0,1,24,,,,,
0,1,1,1,3.75,0.29,2,5,24,,,,,
0,1,1,1,4.75,0.35,2.7647,51,24,,,,,
0,1,1,1,5,0.4,1,1,24,,,,,
0,1,1,1,5,0.33,2.5652,23,24,,,,,
0,1,1,1,4,0.29,2.0133,78,24,,,,,
0,1,1,1,4.75,0.4,3.5,2,24,,,,,
0,1,1,1,3.75,0.36,3.6667,6,24,,,,,
0,1,1,1,4.5,0.29,2.383,47,24,,,,,
0,1,1,1,4.25,0.41,2.6667,3,24,,,,,
0,1,1,1,4.25,0.32,2.2475,307,24,,,,,
0,1,1,1,4,0.28,1.7273,22,24,,,,,
0,1,1,1,4.5,0.34,2.4588,177,24,,,,,
0,1,1,1,4.25,0.4,2,10,24,,,,,
0,1,1,1,4.5,0.27,2.25,4,24,,,,,
0,1,1,1,4,0.37,2.4828,31,24,,,,,
0,1,1,1,4.25,0.3,2.2544,117,24,,,,,
0,1,1,1,4.75,0.28,5,2,24,,,,,
0,1,1,1,4.25,0.37,2.2979,47,24,,,,,
0,1,1,1,4.25,0.26,1,2,24,,,,,
0,1,1,1,4.75,0.32,2.619,65,24,,,,,
0,1,1,1,5,0.31,2.875,9,24,,,,,
0,1,1,1,4.25,0.27,1.7368,19,24,,,,,
0,1,1,1,4.5,0.35,2.2899,146,24,,,,,
0,1,1,1,4,0.36,2,61,24,,,,,
0,1,1,1,4,0.3,2.2672,122,24,,,,,
0,0,0,0,4,All,0.481,,,,,,,
0,1,0,0,4,All,0.859,,,,,,,
0,0,1,0,4,All,1.1,,,,,,,
0,1,1,0,4,All,1.437,,,,,,,
0,0,0,1,4,All,1.35,,,,,,,
0,1,0,1,4,All,1.784,,,,,,,
0,0,1,1,4,All,1.964,,,,,,,
0,1,1,1,4,All,2.292,,,,,,,
1,0,0,0,4,All,0.254,,,,,,,
1,1,0,0,4,All,0.509,,,,,,,
1,0,1,0,4,All,0.664,,,,,,,
1,1,1,0,4,All,0.884,,,,,,,
1,0,0,1,4,All,0.95,,,,,,,
1,1,0,1,4,All,1.13,,,,,,,
1,0,1,1,4,All,1.376,,,,,,,
1,1,1,1,4,All,1.541,,,,,,,
2,0,0,0,4,All,0.098,,,,,,,
2,1,0,0,4,All,0.224,,,,,,,
2,0,1,0,4,All,0.319,,,,,,,
2,1,1,0,4,All,0.429,,,,,,,
2,0,0,1,4,All,0.353,,,,,,,
2,1,0,1,4,All,0.478,,,,,,,
2,0,1,1,4,All,0.58,,,,,,,
2,1,1,1,4,All,0.752,,,,,,,
